sourceId,lineId,customerId,validAfter,expiryDate,sku,attribute1,attribute2,attribute7,attribute11,userGroupEdit,userGroupViewDetails
P-3018,Rr32966hZc44kWU,CG-0031,2021-01-11,2021-02-17,Pfx-abc-7,80,12.1,EUR,charlie.corker,SalesManager,"SalesManager, SalesManagerCocktail, CFO"
P-3020,PH889H404e38F9b,,2020-04-21,2020-05-07,Pfx-abc-4,30,13.6,EUR,timothy.toller,SalesManager,"SalesManager, SalesManagerCocktail, CFO"
P-3023,666z904ZGct4TPn,,2019-12-12,2020-01-30,Pfx-3.7,2,13,EUR,clarke.chapman,SalesManager,"SalesManager, SalesManagerCocktail, CFO"
P-3023,26fIY35584p3SDL,CD-00149,2021-04-21,2021-04-25,Pfx-abc-5,390,12,EUR,marcus.marchand,SalesManager,"SalesManager, SalesManagerCocktail, CFO"
P-3024,AnLy5I53UUQExVD,,2019-12-26,2020-02-09,Pfx-abc-4,39,13.6,EUR,sam.spicer,SalesManager,"SalesManager, SalesManagerCocktail, CFO"
P-3031,00W4nJO1097nN82,CD-00107,2021-12-04,2022-01-12,Pfx-3.2,30,11,EUR,clarke.chapman,SalesManager,"SalesManager, SalesManagerCocktail, CFO"
P-3032,1Yd52M307yjV9d3,CD-00087,2019-10-15,2019-11-21,Pfx-abc-8,30,18,EUR,john.price,SalesManager,"SalesManager, SalesManagerCocktail, CFO"
P-3035,r1V6Y6aes450fK5,CG-0010,2020-05-02,2020-06-10,Pfx-2.7,150,17.6,EUR,tom.collins,SalesManager,"SalesManager, SalesManagerCocktail, CFO"
P-3037,S37z5qdW96Znq8U,CG-0027,2020-08-19,2020-09-14,Pfx-2.8,220,17.1,EUR,johnny.jackman,SalesManager,"SalesManager, SalesManagerCocktail, CFO"
P-3037,0RI2ohyk6ea81Cx,CH-0037,2020-07-08,2020-07-27,Pfx-3.7,60,13,EUR,kevin.kaufer,SalesManager,"SalesManager, SalesManagerCocktail, CFO"
P-3038,624F1I9Ipytq9I6,,2019-03-06,2019-04-26,Pfx-3.7,8,14.3,EUR,benny.brasser,SalesManager,"SalesManager, SalesManagerCocktail, CFO"
P-3041,Rq3ipnsY17O8zAW,CD-00051,2021-02-14,2021-03-23,Pfx-abc-8,470,14.4,EUR,benny.brasser,SalesManager,"SalesManager, SalesManagerCocktail, CFO"
P-3042,oByY4770TM5592R,CD-00111,2021-04-11,2021-06-06,Pfx-2.7,50,16,EUR,marcus.marchand,SalesManager,"SalesManager, SalesManagerCocktail, CFO"
P-3042,28w31o914JF9e5Y,,2021-07-28,2021-08-04,Pfx-3.1,21,16.5,EUR,benny.brasser,SalesManager,"SalesManager, SalesManagerCocktail, CFO"
P-3043,Z70NTiE9wERah0A,CD-00096,2021-06-27,2021-07-16,Pfx-3.3,50,15.2,EUR,kevin.kaufer,SalesManager,"SalesManager, SalesManagerCocktail, CFO"
P-3043,k5QCf46P1J208f8,,2021-04-01,2021-05-08,Pfx-abc-8,9,19.8,EUR,matt.mercer,SalesManager,"SalesManager, SalesManagerCocktail, CFO"
P-3045,23ah6b59r5R5WRH,CG-0032,2019-10-06,2019-10-09,Pfx-3.5,1,13,EUR,charlie.corker,SalesManager,"SalesManager, SalesManagerCocktail, CFO"
P-3046,78ldIQLB2M9scbm,CD-00113,2019-10-28,2019-11-30,Pfx-2.7,20,16,EUR,charlene.cooper,SalesManager,"SalesManager, SalesManagerCocktail, CFO"
P-3047,tg29RG2xO07BSJ2,CD-00074,2019-08-03,2019-09-21,Pfx-6.0,110,27,EUR,timothy.toller,SalesManager,"SalesManager, SalesManagerCocktail, CFO"
P-3048,R1530AN0dUP983C,CH-0005,2021-09-11,2021-09-21,Pfx-2.8,350,20.9,EUR,charlene.cooper,SalesManager,"SalesManager, SalesManagerCocktail, CFO"
P-3049,65k85PJ1C1a34t1,,2020-01-31,2020-03-02,Pfx-3.1,17,16.5,EUR,sam.spicer,SalesManager,"SalesManager, SalesManagerCocktail, CFO"
P-3051,336a4bq6UJ04aqu,CG-0016,2021-09-08,2021-09-12,Pfx-abc-3,1,9,EUR,charlie.corker,SalesManager,"SalesManager, SalesManagerCocktail, CFO"
P-3053,fc103469H778oAe,CD-00051,2019-05-01,2019-05-15,Pfx-3.3,90,19,EUR,johnny.jackman,SalesManager,"SalesManager, SalesManagerCocktail, CFO"
P-3057,1uR30Yq5w8xI6WE,CH-0034,2021-04-07,2021-04-23,Pfx-2.9,30,42.9,EUR,clarke.chapman,SalesManager,"SalesManager, SalesManagerCocktail, CFO"
P-3057,C2s5l0492gO5314,CH-0016,2019-05-09,2019-05-15,Pfx-abc-5,20,9.6,EUR,kevin.kaufer,SalesManager,"SalesManager, SalesManagerCocktail, CFO"
P-3060,38k6XiLmT2e04r9,CH-0016,2019-09-25,2019-10-02,Pfx-3.2,10,12.1,EUR,sam.spicer,SalesManager,"SalesManager, SalesManagerCocktail, CFO"
P-3061,6Q15jyU193AL3z4,CD-00048,2020-03-29,2020-05-13,Pfx-abc-5,50,9.6,EUR,benny.brasser,SalesManager,"SalesManager, SalesManagerCocktail, CFO"
P-3063,89QLx0JVnT3Gh52,CD-00096,2021-07-15,2021-08-10,Pfx-6.0,170,27,EUR,charlene.cooper,SalesManager,"SalesManager, SalesManagerCocktail, CFO"
P-3063,15918xh94L8QFfQ,,2021-09-21,2021-11-13,Pfx-abc-1,24,15.3,EUR,marcus.marchand,SalesManager,"SalesManager, SalesManagerCocktail, CFO"
P-3064,75u1m49Ta50W4gC,CD-00054,2021-01-22,2021-02-12,Pfx-2.7,50,12.8,EUR,matt.mercer,SalesManager,"SalesManager, SalesManagerCocktail, CFO"
P-3065,rp3P7R294p8N43s,CH-0005,2019-09-19,2019-11-01,Pfx-2.9,1,39,EUR,clarke.chapman,SalesManager,"SalesManager, SalesManagerCocktail, CFO"
P-3065,50XY4e0Z476E40j,CG-0009,2021-08-28,2021-09-29,Pfx-3.3,240,17.1,EUR,timothy.toller,SalesManager,"SalesManager, SalesManagerCocktail, CFO"
P-3073,Xid9r3E983b5N16,,2021-05-29,2021-07-18,Pfx-2.8,9,17.1,EUR,charlie.corker,SalesManager,"SalesManager, SalesManagerCocktail, CFO"
P-3074,1ISpj97176E44Sz,CD-00060,2021-12-15,2021-12-24,Pfx-abc-5,50,10.8,EUR,timothy.toller,SalesManager,"SalesManager, SalesManagerCocktail, CFO"
P-3078,I2i1e886oG174EW,CD-00011,2020-08-06,2020-09-03,Pfx-abc-8,80,14.4,EUR,john.price,SalesManager,"SalesManager, SalesManagerCocktail, CFO"
P-3081,8559688o26PE1k3,CD-00041,2019-02-10,2019-02-22,Pfx-3.2,70,9.9,EUR,charlie.corker,SalesManager,"SalesManager, SalesManagerCocktail, CFO"
P-3082,e30j4Vz514BC4t7,,2019-12-01,2020-01-01,Pfx-abc-4,4,17,EUR,charlie.corker,SalesManager,"SalesManager, SalesManagerCocktail, CFO"
P-3083,Mm70mgu47684e42,CG-0010,2021-12-10,2021-12-25,Pfx-3.3,460,15.2,EUR,kevin.kaufer,SalesManager,"SalesManager, SalesManagerCocktail, CFO"
P-3094,CHM65eSn72a09Fj,CG-0029,2019-01-17,2019-01-26,Pfx-2.8,30,15.2,EUR,tom.collins,SalesManager,"SalesManager, SalesManagerCocktail, CFO"
P-3094,r87Q798e3V25W1g,CG-0016,2021-02-09,2021-02-21,Pfx-2.9,350,31.2,EUR,tom.collins,SalesManager,"SalesManager, SalesManagerCocktail, CFO"
P-3094,GGc1i340CHVv36R,,2021-06-20,2021-07-26,Pfx-3.3,34,17.1,EUR,john.price,SalesManager,"SalesManager, SalesManagerCocktail, CFO"
P-3094,z40iqulD2ufg7NS,CD-00012,2019-03-15,2019-04-30,Pfx-abc-4,170,18.7,EUR,charlie.corker,SalesManager,"SalesManager, SalesManagerCocktail, CFO"
P-3096,t22659294856667,,2021-06-16,2021-06-23,Pfx-abc-3,4,9,EUR,sam.spicer,SalesManager,"SalesManager, SalesManagerCocktail, CFO"
P-3099,9G8910LGV7XPil5,CD-00017,2019-09-19,2019-09-24,Pfx-3.4,390,13.2,EUR,johnny.jackman,SalesManager,"SalesManager, SalesManagerCocktail, CFO"
P-3105,Gd48DXcq0Mx7KT6,,2019-03-18,2019-03-22,Pfx-3.6,8,13.5,EUR,benny.brasser,SalesManager,"SalesManager, SalesManagerCocktail, CFO"
P-3108,48qg762X03nO5p4,CH-0001,2021-01-26,2021-02-08,Pfx-4.0,10,13.5,EUR,timothy.toller,SalesManager,"SalesManager, SalesManagerCocktail, CFO"
P-3108,3L0O4Q5a4I2064F,CD-00115,2019-09-21,2019-11-15,Pfx-abc-5,130,13.2,EUR,clarke.chapman,SalesManager,"SalesManager, SalesManagerCocktail, CFO"
P-3109,yf58fSqhIAIc5r7,CH-0016,2019-02-23,2019-03-04,Pfx-2.7,190,12.8,EUR,charlie.corker,SalesManager,"SalesManager, SalesManagerCocktail, CFO"
P-3110,u34X7J53Tfi994d,,2020-11-10,2021-01-06,Pfx-abc-4,23,17,EUR,clarke.chapman,SalesManager,"SalesManager, SalesManagerCocktail, CFO"
P-3111,kHQX27Sx9y9mgYN,CH-0001,2021-07-23,2021-08-22,Pfx-2.7,360,16,EUR,charlie.corker,SalesManager,"SalesManager, SalesManagerCocktail, CFO"
P-3112,76b3Uj8aZI0Sa8E,CG-0007,2020-08-26,2020-09-04,Pfx-3.6,190,13.5,EUR,charlene.cooper,SalesManager,"SalesManager, SalesManagerCocktail, CFO"
P-3112,3x7fPKr6EgM7sc0,CD-00083,2021-04-21,2021-05-21,Pfx-abc-4,150,17,EUR,matt.mercer,SalesManager,"SalesManager, SalesManagerCocktail, CFO"
P-3112,d0Y0mjgtEO376L5,,2019-05-22,2019-06-01,Pfx-abc-5,4,9.6,EUR,tom.collins,SalesManager,"SalesManager, SalesManagerCocktail, CFO"
P-3114,62a243un3O3ln71,CD-00139,2019-10-08,2019-11-06,Pfx-2.8,50,19,EUR,tom.collins,SalesManager,"SalesManager, SalesManagerCocktail, CFO"
P-3116,5035L51yY79V45C,,2020-01-24,2020-01-31,Pfx-abc-6,1,19,EUR,benny.brasser,SalesManager,"SalesManager, SalesManagerCocktail, CFO"
P-3117,CrD7I55sxp4f474,,2020-12-06,2020-12-13,Pfx-3.0,12,19,EUR,sam.spicer,SalesManager,"SalesManager, SalesManagerCocktail, CFO"
P-3119,693U4g1OIW80gN6,CG-0011,2020-09-23,2020-11-13,Pfx-3.6,40,13.5,EUR,kevin.kaufer,SalesManager,"SalesManager, SalesManagerCocktail, CFO"
P-3120,7479cM2tnrE442U,CD-00048,2020-10-23,2020-12-09,Pfx-2.8,190,15.2,EUR,john.price,SalesManager,"SalesManager, SalesManagerCocktail, CFO"
P-3124,1P12J228j5kb5U2,CG-0010,2019-09-18,2019-11-11,Pfx-3.5,1,13,EUR,benny.brasser,SalesManager,"SalesManager, SalesManagerCocktail, CFO"
P-3133,gmah8t5890Z7S02,CD-00145,2019-12-29,2020-01-06,Pfx-3.5,360,14.3,EUR,clarke.chapman,SalesManager,"SalesManager, SalesManagerCocktail, CFO"
P-3133,9732ZIp1a1z9208,CD-00087,2020-03-03,2020-03-28,Pfx-6.0,160,33,EUR,charlene.cooper,SalesManager,"SalesManager, SalesManagerCocktail, CFO"
P-3134,tCs9Z58JLJ05q1w,,2020-09-07,2020-11-01,Pfx-6.0,23,30,EUR,charlie.corker,SalesManager,"SalesManager, SalesManagerCocktail, CFO"
P-3137,k47yyP6fK1QF2Jl,,2019-04-24,2019-05-23,Pfx-3.1,22,16.5,EUR,marcus.marchand,SalesManager,"SalesManager, SalesManagerCocktail, CFO"
P-3138,ls0T558ai59Lp4A,CG-0011,2021-11-12,2021-12-18,Pfx-3.5,350,14.3,EUR,tom.collins,SalesManager,"SalesManager, SalesManagerCocktail, CFO"
P-3139,54z9jg9t2TwIA8P,,2019-03-31,2019-05-19,Pfx-abc-8,29,18,EUR,charlene.cooper,SalesManager,"SalesManager, SalesManagerCocktail, CFO"
P-3141,Spihi294Qm33144,,2020-03-14,2020-04-21,Pfx-6.0,15,27,EUR,tom.collins,SalesManager,"SalesManager, SalesManagerCocktail, CFO"
P-3141,4STdZBEwm8K3n7r,CD-00105,2021-09-27,2021-11-05,Pfx-abc-3,60,9,EUR,tom.collins,SalesManager,"SalesManager, SalesManagerCocktail, CFO"
P-3142,8Y749jXf7UC0Rh7,CD-00037,2020-09-24,2020-11-10,Pfx-abc-8,1,16.2,EUR,john.price,SalesManager,"SalesManager, SalesManagerCocktail, CFO"
P-3143,2e9ZjbR27d873le,CG-0010,2020-03-21,2020-04-18,Pfx-3.0,50,15.2,EUR,sam.spicer,SalesManager,"SalesManager, SalesManagerCocktail, CFO"
P-3143,t16Jx2dPG7ItfAb,CD-00151,2019-03-14,2019-04-27,Pfx-5.0,1,11,EUR,john.price,SalesManager,"SalesManager, SalesManagerCocktail, CFO"
P-3145,kXeO2cZen5FrN52,,2019-06-28,2019-07-30,Pfx-2.9,4,31.2,EUR,clarke.chapman,SalesManager,"SalesManager, SalesManagerCocktail, CFO"
P-3146,Z7b14U2J2b147rr,CD-00089,2020-11-08,2020-12-14,Pfx-2.9,170,35.1,EUR,johnny.jackman,SalesManager,"SalesManager, SalesManagerCocktail, CFO"
P-3146,4qoBl4k07AqV009,CH-0013,2020-01-21,2020-01-31,Pfx-3.0,120,17.1,EUR,kevin.kaufer,SalesManager,"SalesManager, SalesManagerCocktail, CFO"
P-3150,382G1oDS29yo3Kg,CD-00035,2020-01-22,2020-02-17,Pfx-3.2,110,11,EUR,tom.collins,SalesManager,"SalesManager, SalesManagerCocktail, CFO"
P-3151,VL0CV30VVvI7818,CD-00113,2021-06-16,2021-08-06,Pfx-3.2,80,9.9,EUR,kevin.kaufer,SalesManager,"SalesManager, SalesManagerCocktail, CFO"
P-3151,g0z77z98w85y209,CG-0011,2020-08-31,2020-10-09,Pfx-abc-8,180,18,EUR,clarke.chapman,SalesManager,"SalesManager, SalesManagerCocktail, CFO"
P-3153,58WFC24LwmoJ6cV,CH-0001,2020-09-13,2020-10-12,Pfx-2.9,410,39,EUR,marcus.marchand,SalesManager,"SalesManager, SalesManagerCocktail, CFO"
P-3153,x1r96L7yc7Js35Y,CD-00123,2021-12-06,2021-12-17,Pfx-3.6,140,15,EUR,charlie.corker,SalesManager,"SalesManager, SalesManagerCocktail, CFO"
P-3158,00L94OB4Z70V4pO,CD-00035,2021-01-02,2021-02-12,Pfx-3.1,520,16.5,EUR,benny.brasser,SalesManager,"SalesManager, SalesManagerCocktail, CFO"
P-3158,ik13949o8g2j896,CG-0025,2019-07-29,2019-08-30,Pfx-3.4,1,13.2,EUR,benny.brasser,SalesManager,"SalesManager, SalesManagerCocktail, CFO"
P-3159,16686r6Ow72pc58,CG-0005,2020-11-24,2020-12-27,Pfx-3.0,60,20.9,EUR,johnny.jackman,SalesManager,"SalesManager, SalesManagerCocktail, CFO"
P-3160,855460DU1a1k8Y1,,2020-04-18,2020-06-03,Pfx-abc-3,21,7.2,EUR,tom.collins,SalesManager,"SalesManager, SalesManagerCocktail, CFO"
P-3162,92KV34wrlgyMue5,CD-00125,2019-10-30,2019-12-08,Pfx-abc-2,30,12.6,EUR,matt.mercer,SalesManager,"SalesManager, SalesManagerCocktail, CFO"
P-3164,455360AS5518v4y,CH-0016,2019-03-13,2019-05-06,Pfx-3.2,1,12.1,EUR,marcus.marchand,SalesManager,"SalesManager, SalesManagerCocktail, CFO"
P-3166,1rG000T7T12Gz1q,,2021-08-30,2021-09-08,Pfx-4.0,22,16.5,EUR,kevin.kaufer,SalesManager,"SalesManager, SalesManagerCocktail, CFO"
P-3170,52HQ3N9482U4r55,,2020-02-20,2020-03-20,Pfx-2.7,29,16,EUR,john.price,SalesManager,"SalesManager, SalesManagerCocktail, CFO"
P-3173,6o55C8s3cl0Y132,CG-0035,2020-10-30,2020-12-02,Pfx-abc-3,190,9,EUR,john.price,SalesManager,"SalesManager, SalesManagerCocktail, CFO"
P-3175,Y1noqo0Xrs53605,CD-00099,2021-08-14,2021-09-28,Pfx-abc-3,170,8.1,EUR,marcus.marchand,SalesManager,"SalesManager, SalesManagerCocktail, CFO"
P-3175,1H7Sh7407ef91te,CG-0013,2020-03-15,2020-04-07,Pfx-abc-3,80,9.9,EUR,john.price,SalesManager,"SalesManager, SalesManagerCocktail, CFO"
P-3178,750514iJcf7495F,CD-00113,2019-07-04,2019-08-24,Pfx-3.7,1,11.7,EUR,timothy.toller,SalesManager,"SalesManager, SalesManagerCocktail, CFO"
P-3181,91GU586rR1X1925,CD-00099,2019-10-26,2019-12-20,Pfx-3.3,30,19,EUR,charlene.cooper,SalesManager,"SalesManager, SalesManagerCocktail, CFO"
P-3182,P7x4Qv480i289jD,,2019-09-03,2019-09-06,Pfx-abc-6,11,19,EUR,sam.spicer,SalesManager,"SalesManager, SalesManagerCocktail, CFO"
P-3185,19911595PNonFIM,CH-0005,2020-03-28,2020-04-18,Pfx-3.2,50,11,EUR,kevin.kaufer,SalesManager,"SalesManager, SalesManagerCocktail, CFO"
P-3188,6N884667hp1Waq3,,2019-01-14,2019-01-26,Pfx-3.3,65,19,EUR,tom.collins,SalesManager,"SalesManager, SalesManagerCocktail, CFO"
P-3191,VO16V3T94qD26LE,CG-0025,2019-07-31,2019-09-25,Pfx-2.7,20,12.8,EUR,benny.brasser,SalesManager,"SalesManager, SalesManagerCocktail, CFO"
P-3196,33114I6k4df1k5F,CD-00097,2019-09-23,2019-10-04,Pfx-3.5,1,11.7,EUR,timothy.toller,SalesManager,"SalesManager, SalesManagerCocktail, CFO"
P-3198,O1Gz9XS3K4nL3hy,CG-0013,2021-09-02,2021-09-27,Pfx-3.1,30,16.5,EUR,john.price,SalesManager,"SalesManager, SalesManagerCocktail, CFO"
P-3199,Q8j55wHmGfEJ1H4,CG-0013,2019-05-04,2019-06-29,Pfx-3.1,340,12,EUR,sam.spicer,SalesManager,"SalesManager, SalesManagerCocktail, CFO"
P-3201,98t5z8Ov09E2Z8U,CD-00071,2021-11-05,2021-12-14,Pfx-3.1,360,16.5,EUR,tom.collins,SalesManager,"SalesManager, SalesManagerCocktail, CFO"
P-3203,9S9837S4W4q16l2,CH-0014,2020-08-15,2020-09-29,Pfx-3.2,70,11,EUR,charlie.corker,SalesManager,"SalesManager, SalesManagerCocktail, CFO"
P-3203,K34w4j4q2fw9J05,CG-0029,2019-01-11,2019-02-02,Pfx-5.0,30,11,EUR,sam.spicer,SalesManager,"SalesManager, SalesManagerCocktail, CFO"
P-3204,6638k29z3R805V2,,2019-05-29,2019-07-08,Pfx-4.0,56,15,EUR,tom.collins,SalesManager,"SalesManager, SalesManagerCocktail, CFO"
P-3204,WcdMN653xd551P1,CD-00135,2021-03-17,2021-05-06,Pfx-5.0,370,8,EUR,kevin.kaufer,SalesManager,"SalesManager, SalesManagerCocktail, CFO"
P-3206,tM5D2003WB16O4P,CD-00139,2019-10-29,2019-12-16,Pfx-3.5,150,13,EUR,kevin.kaufer,SalesManager,"SalesManager, SalesManagerCocktail, CFO"
P-3208,R496gd51NR0Gc5c,CD-00037,2020-03-28,2020-04-18,Pfx-abc-2,70,14,EUR,tom.collins,SalesManager,"SalesManager, SalesManagerCocktail, CFO"
P-3209,dLE417E3k143502,,2019-02-02,2019-03-26,Pfx-6.0,13,30,EUR,johnny.jackman,SalesManager,"SalesManager, SalesManagerCocktail, CFO"
P-3215,x262wru31qWmyUL,CG-0033,2020-06-27,2020-08-15,Pfx-abc-7,50,9.9,EUR,marcus.marchand,SalesManager,"SalesManager, SalesManagerCocktail, CFO"
P-3224,Cg45JR7l0q3t44O,,2021-07-30,2021-09-16,Pfx-3.2,29,11,EUR,john.price,SalesManager,"SalesManager, SalesManagerCocktail, CFO"
P-3227,YY79Y9f26Ib9h22,CD-00127,2020-10-16,2020-11-30,Pfx-3.7,200,11.7,EUR,johnny.jackman,SalesManager,"SalesManager, SalesManagerCocktail, CFO"
P-3230,12a5qz6KTy8vRQU,CG-0030,2019-04-07,2019-06-01,Pfx-2.7,520,16,EUR,charlene.cooper,SalesManager,"SalesManager, SalesManagerCocktail, CFO"
P-3236,49V7Ek0sa7QoN90,CD-00018,2020-12-15,2021-02-06,Pfx-3.2,10,9.9,EUR,john.price,SalesManager,"SalesManager, SalesManagerCocktail, CFO"
P-3238,32Wg391nmugh7uk,CD-00049,2020-05-22,2020-06-17,Pfx-2.9,220,42.9,EUR,john.price,SalesManager,"SalesManager, SalesManagerCocktail, CFO"
P-3239,s1H8C65rJ3Fx3LA,CH-0050,2021-07-05,2021-08-15,Pfx-abc-3,100,9,EUR,tom.collins,SalesManager,"SalesManager, SalesManagerCocktail, CFO"
P-3242,P83Z7Y77j406BHn,CD-00021,2019-01-31,2019-02-09,Pfx-3.2,250,12.1,EUR,john.price,SalesManager,"SalesManager, SalesManagerCocktail, CFO"
P-3244,4weJu5771oGTw4L,CD-00099,2020-02-25,2020-03-16,Pfx-6.0,60,24,EUR,johnny.jackman,SalesManager,"SalesManager, SalesManagerCocktail, CFO"
P-3250,5RR58o28F31o22Q,CD-00071,2020-01-08,2020-02-25,Pfx-3.3,210,17.1,EUR,marcus.marchand,SalesManager,"SalesManager, SalesManagerCocktail, CFO"
P-3251,97eIjam8gmq40j5,CG-0027,2019-12-26,2020-02-02,Pfx-3.3,200,15.2,EUR,john.price,SalesManager,"SalesManager, SalesManagerCocktail, CFO"
P-3253,qiSIs19v8v5U91N,CD-00002,2021-08-25,2021-10-11,Pfx-3.1,10,16.5,EUR,marcus.marchand,SalesManager,"SalesManager, SalesManagerCocktail, CFO"
P-3253,2qKYKNQh1nZj951,CD-00047,2021-06-04,2021-06-23,Pfx-abc-6,350,17.1,EUR,charlie.corker,SalesManager,"SalesManager, SalesManagerCocktail, CFO"
P-3254,plraN8407WI9r30,CH-0037,2019-09-13,2019-11-04,Pfx-3.1,350,15,EUR,tom.collins,SalesManager,"SalesManager, SalesManagerCocktail, CFO"
P-3255,W65sr6q62B53dqJ,,2019-07-12,2019-08-11,Pfx-3.2,20,9.9,EUR,charlene.cooper,SalesManager,"SalesManager, SalesManagerCocktail, CFO"
P-3255,CNxE38oG0V822sk,CG-0027,2021-02-11,2021-04-05,Pfx-abc-4,60,17,EUR,timothy.toller,SalesManager,"SalesManager, SalesManagerCocktail, CFO"
P-3258,943ubj3DAeA9b76,CD-00048,2020-09-22,2020-10-12,Pfx-3.1,280,12,EUR,johnny.jackman,SalesManager,"SalesManager, SalesManagerCocktail, CFO"
P-3258,413KV887Odck3hp,CD-00089,2020-12-14,2021-01-04,Pfx-abc-6,190,15.2,EUR,sam.spicer,SalesManager,"SalesManager, SalesManagerCocktail, CFO"
P-3261,75xWE2z4k33qkJT,CG-0029,2019-12-09,2020-01-15,Pfx-4.0,1,15,EUR,timothy.toller,SalesManager,"SalesManager, SalesManagerCocktail, CFO"
P-3263,i122b97MQZiY0H4,CD-00086,2019-01-22,2019-03-22,Pfx-3.7,70,10.4,EUR,clarke.chapman,SalesManager,"SalesManager, SalesManagerCocktail, CFO"
P-3264,L183i0W4i547W64,CD-00047,2021-01-21,2021-03-19,Pfx-abc-5,210,12,EUR,tom.collins,SalesManager,"SalesManager, SalesManagerCocktail, CFO"
P-3265,821OZ17uJwKClz0,CH-0013,2021-08-06,2021-09-13,Pfx-3.2,50,11,EUR,charlene.cooper,SalesManager,"SalesManager, SalesManagerCocktail, CFO"
P-3267,So0ET7115hMCAJX,,2020-07-23,2020-08-14,Pfx-2.8,8,20.9,EUR,matt.mercer,SalesManager,"SalesManager, SalesManagerCocktail, CFO"
P-3267,r0u2P817112S895,CD-00089,2020-11-12,2020-12-01,Pfx-6.0,200,27,EUR,johnny.jackman,SalesManager,"SalesManager, SalesManagerCocktail, CFO"
P-3267,9c41K60M32A5O03,,2021-06-29,2021-07-31,Pfx-abc-6,35,20.9,EUR,clarke.chapman,SalesManager,"SalesManager, SalesManagerCocktail, CFO"
P-3269,49lQhgT95lJm4kg,,2021-04-06,2021-04-30,Pfx-3.2,24,12.1,EUR,kevin.kaufer,SalesManager,"SalesManager, SalesManagerCocktail, CFO"
P-3273,a58M3k4120aJ00w,,2020-05-22,2020-06-26,Pfx-6.0,50,33,EUR,clarke.chapman,SalesManager,"SalesManager, SalesManagerCocktail, CFO"
P-3278,545650w8l2V59q8,CD-00039,2021-06-04,2021-07-18,Pfx-3.0,60,17.1,EUR,charlene.cooper,SalesManager,"SalesManager, SalesManagerCocktail, CFO"
P-3278,6H1q79DR19j8pcK,CG-0009,2020-04-03,2020-04-24,Pfx-4.0,140,15,EUR,matt.mercer,SalesManager,"SalesManager, SalesManagerCocktail, CFO"
P-3278,481dK509i1zH245,CH-0001,2019-08-01,2019-08-12,Pfx-abc-7,460,8.8,EUR,marcus.marchand,SalesManager,"SalesManager, SalesManagerCocktail, CFO"
P-3280,Cc91vjh38Is6yw7,CD-00096,2019-11-20,2019-12-23,Pfx-6.0,10,27,EUR,sam.spicer,SalesManager,"SalesManager, SalesManagerCocktail, CFO"
P-3281,of5e3Z0fY75h844,CG-0005,2021-10-31,2021-11-22,Pfx-3.5,70,14.3,EUR,timothy.toller,SalesManager,"SalesManager, SalesManagerCocktail, CFO"
P-3281,9h07V14965d8vy6,CG-0028,2020-12-05,2020-12-22,Pfx-abc-4,100,13.6,EUR,charlie.corker,SalesManager,"SalesManager, SalesManagerCocktail, CFO"
P-3286,626840083k2T4AG,CG-0023,2021-10-19,2021-11-24,Pfx-2.7,30,12.8,EUR,charlie.corker,SalesManager,"SalesManager, SalesManagerCocktail, CFO"
P-3289,Sd5w5l72138tTL4,CG-0011,2021-08-03,2021-08-23,Pfx-2.8,180,19,EUR,tom.collins,SalesManager,"SalesManager, SalesManagerCocktail, CFO"
P-3290,r793q12k15R11Lz,CD-00083,2021-04-19,2021-06-06,Pfx-3.2,320,12.1,EUR,matt.mercer,SalesManager,"SalesManager, SalesManagerCocktail, CFO"
P-3293,uBN2EbC9SmV73ts,CD-00107,2021-10-20,2021-12-19,Pfx-3.6,20,12,EUR,john.price,SalesManager,"SalesManager, SalesManagerCocktail, CFO"
P-3294,9aDR72n4l59o3t9,,2021-09-09,2021-11-01,Pfx-abc-6,23,17.1,EUR,timothy.toller,SalesManager,"SalesManager, SalesManagerCocktail, CFO"
P-3297,6410023Z8kp0Fx1,CD-00087,2020-04-05,2020-05-14,Pfx-abc-3,130,7.2,EUR,john.price,SalesManager,"SalesManager, SalesManagerCocktail, CFO"
P-3299,6hB0s6Cz1599Uj7,CD-00083,2019-06-18,2019-08-16,Pfx-5.0,70,8,EUR,clarke.chapman,SalesManager,"SalesManager, SalesManagerCocktail, CFO"
P-3301,Q1957j6t2E68P7C,,2019-01-09,2019-03-06,Pfx-abc-3,18,9,EUR,tom.collins,SalesManager,"SalesManager, SalesManagerCocktail, CFO"
P-3306,cp3FGk191mP00HT,CD-00047,2020-04-25,2020-05-01,Pfx-3.4,90,10.8,EUR,john.price,SalesManager,"SalesManager, SalesManagerCocktail, CFO"
P-3306,147nG3b2F21GPWl,CD-00107,2020-05-24,2020-06-12,Pfx-abc-3,50,8.1,EUR,marcus.marchand,SalesManager,"SalesManager, SalesManagerCocktail, CFO"
P-3307,S600OO2zn48t4Gx,CG-0018,2021-09-14,2021-10-20,Pfx-abc-3,30,9.9,EUR,kevin.kaufer,SalesManager,"SalesManager, SalesManagerCocktail, CFO"
P-3310,rRuI2m8P5Jjjcv9,CD-00011,2019-11-13,2019-11-29,Pfx-3.1,100,13.5,EUR,clarke.chapman,SalesManager,"SalesManager, SalesManagerCocktail, CFO"
P-3310,V91EE2BLQliB426,,2021-11-03,2021-12-21,Pfx-4.0,8,13.5,EUR,tom.collins,SalesManager,"SalesManager, SalesManagerCocktail, CFO"
