key1,key2,key3,attribute1,attribute2,attribute3,attribute4,attribute5,attribute6,attribute7,attribute8,attribute9,attribute10,attribute11,attribute12,attribute13,attribute14,attribute15,attribute16,attribute17,attribute18,attribute19,attribute20,attribute21,attribute22,attribute23,attribute24,attribute25,attribute26,attribute27,attribute28,attribute29,attribute30
2020-05,Darmstadt,Mustard Hot,6.3959065257,EUR,1/l,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-05,Darmstadt,Mustard Medium,6.6294173577,EUR,1/l,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-05,Darmstadt,Mustard Mild,4.6238645105,EUR,1/l,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-05,Darmstadt,Pack L,0.0795975812,EUR,1/EA,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-05,Darmstadt,Pack M,0.0605388167,EUR,1/EA,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-05,Darmstadt,Pack Meal L,0.1067105645,EUR,1/EA,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-05,Darmstadt,Pack Meal M,0.0954491048,EUR,1/EA,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-05,Darmstadt,Pack Meal S,0.0746904357,EUR,1/EA,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-05,Darmstadt,Pack Meal XL,0.1689473327,EUR,1/EA,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-05,Darmstadt,Pack S,0.0458571319,EUR,1/EA,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-05,Darmstadt,Pork,9.0851091937,EUR,1/kg,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-05,Darmstadt,Tofu,1.751641482,EUR,1/kg,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-05,Darmstadt,Tomato Hot,3.4050160766,EUR,1/l,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-05,Darmstadt,Tomato Medium,3.9585433624,EUR,1/l,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-05,Darmstadt,Tomato Mild,4.0131388788,EUR,1/l,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-05,St. Louis,2X Split Pack L,0.2209961069,USD,1/EA,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-05,St. Louis,4X Bundle,0.4449916643,USD,1/EA,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-05,St. Louis,4X Split Pack L,0.4258262162,USD,1/EA,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-05,St. Louis,Beef,14.4294719979,USD,1/kg,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-05,St. Louis,Bottle,0.1066518351,USD,1/EA,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-05,St. Louis,Grated Cheese,6.7312726498,USD,1/kg,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-05,St. Louis,Lamb,27.5933458787,USD,1/kg,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-05,St. Louis,Mustard Hot,6.3887994637,USD,1/l,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-05,St. Louis,Mustard Medium,6.8160159863,USD,1/l,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-05,St. Louis,Mustard Mild,5.848546311,USD,1/l,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-05,St. Louis,Pack L,0.0963088257,USD,1/EA,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-05,St. Louis,Pack M,0.0675864619,USD,1/EA,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-05,St. Louis,Pack Meal L,0.1528866914,USD,1/EA,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-05,St. Louis,Pack Meal M,0.1117303793,USD,1/EA,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-05,St. Louis,Pack Meal S,0.0689012472,USD,1/EA,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-05,St. Louis,Pack Meal XL,0.1273476688,USD,1/EA,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-05,St. Louis,Pack S,0.0529844087,USD,1/EA,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-05,St. Louis,Pork,6.7237185323,USD,1/kg,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-05,St. Louis,Tofu,1.652645591,USD,1/kg,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-05,St. Louis,Tomato Hot,3.6621186224,USD,1/l,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-05,St. Louis,Tomato Medium,3.6239351691,USD,1/l,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-05,St. Louis,Tomato Mild,3.116752846,USD,1/l,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-06,Darmstadt,2X Split Pack L,0.2093848023,EUR,1/EA,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-06,Darmstadt,4X Bundle,0.2979412217,EUR,1/EA,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-06,Darmstadt,4X Split Pack L,0.3995228041,EUR,1/EA,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-06,Darmstadt,Beef,12.1015825661,EUR,1/kg,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-06,Darmstadt,Bottle,0.1065312205,EUR,1/EA,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-06,Darmstadt,Grated Cheese,8.9165848419,EUR,1/kg,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-06,Darmstadt,Lamb,28.1680232082,EUR,1/kg,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-06,Darmstadt,Mustard Hot,5.7487009081,EUR,1/l,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-06,Darmstadt,Mustard Medium,5.5147968385,EUR,1/l,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-06,Darmstadt,Mustard Mild,4.2113651683,EUR,1/l,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-06,Darmstadt,Pack L,0.101446227,EUR,1/EA,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-06,Darmstadt,Pack M,0.0560660522,EUR,1/EA,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-06,Darmstadt,Pack Meal L,0.1117224671,EUR,1/EA,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-06,Darmstadt,Pack Meal M,0.0856826623,EUR,1/EA,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-06,Darmstadt,Pack Meal S,0.0804244838,EUR,1/EA,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-06,Darmstadt,Pack Meal XL,0.1449215682,EUR,1/EA,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-06,Darmstadt,Pack S,0.0411643805,EUR,1/EA,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-06,Darmstadt,Pork,6.3100659875,EUR,1/kg,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-06,Darmstadt,Tofu,1.5066944043,EUR,1/kg,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-06,Darmstadt,Tomato Hot,2.7072069801,EUR,1/l,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-06,Darmstadt,Tomato Medium,3.202944446,EUR,1/l,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-06,Darmstadt,Tomato Mild,3.1642738893,EUR,1/l,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-06,St. Louis,2X Split Pack L,0.2202231968,USD,1/EA,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-06,St. Louis,4X Bundle,0.3612618106,USD,1/EA,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-06,St. Louis,4X Split Pack L,0.3522125537,USD,1/EA,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-06,St. Louis,Beef,12.9844846953,USD,1/kg,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-06,St. Louis,Bottle,0.0877260868,USD,1/EA,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-06,St. Louis,Grated Cheese,6.5323705167,USD,1/kg,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-06,St. Louis,Lamb,28.9887206953,USD,1/kg,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-06,St. Louis,Mustard Hot,6.9105294533,USD,1/l,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-06,St. Louis,Mustard Medium,6.113101902,USD,1/l,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-06,St. Louis,Mustard Mild,5.9233752146,USD,1/l,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-06,St. Louis,Pack L,0.1047010218,USD,1/EA,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-06,St. Louis,Pack M,0.0834006322,USD,1/EA,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-06,St. Louis,Pack Meal L,0.1319779593,USD,1/EA,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-06,St. Louis,Pack Meal M,0.1084738229,USD,1/EA,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-06,St. Louis,Pack Meal S,0.0633276666,USD,1/EA,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-06,St. Louis,Pack Meal XL,0.1331009314,USD,1/EA,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-06,St. Louis,Pack S,0.0412450837,USD,1/EA,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-06,St. Louis,Pork,9.330766707,USD,1/kg,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-06,St. Louis,Tofu,2.1970228915,USD,1/kg,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-06,St. Louis,Tomato Hot,4.6378841419,USD,1/l,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-06,St. Louis,Tomato Medium,4.0396024852,USD,1/l,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-06,St. Louis,Tomato Mild,3.3080839267,USD,1/l,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-07,Darmstadt,2X Split Pack L,0.2111957848,EUR,1/EA,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-07,Darmstadt,4X Bundle,0.3364967278,EUR,1/EA,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-07,Darmstadt,4X Split Pack L,0.3742405315,EUR,1/EA,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-07,Darmstadt,Beef,13.0494118355,EUR,1/kg,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-07,Darmstadt,Bottle,0.0948672852,EUR,1/EA,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-07,Darmstadt,Grated Cheese,8.4871581961,EUR,1/kg,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-07,Darmstadt,Lamb,21.8937198417,EUR,1/kg,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-07,Darmstadt,Mustard Hot,5.0029768397,EUR,1/l,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-07,Darmstadt,Mustard Medium,6.6186700105,EUR,1/l,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-07,Darmstadt,Mustard Mild,4.7764347725,EUR,1/l,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-07,Darmstadt,Pack L,0.0849498496,EUR,1/EA,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-07,Darmstadt,Pack M,0.0691556986,EUR,1/EA,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-07,Darmstadt,Pack Meal L,0.1398491323,EUR,1/EA,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-07,Darmstadt,Pack Meal M,0.0928304608,EUR,1/EA,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-07,Darmstadt,Pack Meal S,0.0853238254,EUR,1/EA,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-07,Darmstadt,Pack Meal XL,0.1454833955,EUR,1/EA,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-07,Darmstadt,Pack S,0.0461268507,EUR,1/EA,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-07,Darmstadt,Pork,6.7934097424,EUR,1/kg,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-07,Darmstadt,Tofu,1.877515484,EUR,1/kg,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-07,Darmstadt,Tomato Hot,2.6767442475,EUR,1/l,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-07,Darmstadt,Tomato Medium,3.0645848698,EUR,1/l,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-07,Darmstadt,Tomato Mild,3.2005853216,EUR,1/l,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-07,St. Louis,2X Split Pack L,0.2914642861,USD,1/EA,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-07,St. Louis,4X Bundle,0.4249213497,USD,1/EA,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-07,St. Louis,4X Split Pack L,0.3255666909,USD,1/EA,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-07,St. Louis,Beef,13.4447816805,USD,1/kg,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-07,St. Louis,Bottle,0.1031917839,USD,1/EA,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-07,St. Louis,Grated Cheese,8.7154308066,USD,1/kg,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-07,St. Louis,Lamb,23.2078885704,USD,1/kg,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-07,St. Louis,Mustard Hot,5.2463623765,USD,1/l,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-07,St. Louis,Mustard Medium,5.3509583862,USD,1/l,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-07,St. Louis,Mustard Mild,6.8215941836,USD,1/l,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-07,St. Louis,Pack L,0.0904273403,USD,1/EA,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-07,St. Louis,Pack M,0.0606673252,USD,1/EA,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-07,St. Louis,Pack Meal L,0.1541136822,USD,1/EA,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-07,St. Louis,Pack Meal M,0.0927416322,USD,1/EA,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-07,St. Louis,Pack Meal S,0.071340735,USD,1/EA,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-07,St. Louis,Pack Meal XL,0.1582700266,USD,1/EA,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-07,St. Louis,Pack S,0.0436153073,USD,1/EA,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-07,St. Louis,Pork,7.3622269718,USD,1/kg,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-07,St. Louis,Tofu,2.1243643397,USD,1/kg,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-07,St. Louis,Tomato Hot,4.0092858641,USD,1/l,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-07,St. Louis,Tomato Medium,3.9341452652,USD,1/l,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-07,St. Louis,Tomato Mild,4.1522895579,USD,1/l,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-08,Darmstadt,2X Split Pack L,0.2828524772,EUR,1/EA,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-08,Darmstadt,4X Bundle,0.3659748855,EUR,1/EA,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-08,Darmstadt,4X Split Pack L,0.3546802469,EUR,1/EA,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-08,Darmstadt,Beef,11.6251298383,EUR,1/kg,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-08,Darmstadt,Bottle,0.1124009343,EUR,1/EA,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-08,Darmstadt,Grated Cheese,7.6673028155,EUR,1/kg,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-08,Darmstadt,Lamb,28.8781748288,EUR,1/kg,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-08,Darmstadt,Mustard Hot,6.1494459136,EUR,1/l,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-08,Darmstadt,Mustard Medium,6.3147015161,EUR,1/l,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-08,Darmstadt,Mustard Mild,4.4681636572,EUR,1/l,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-08,Darmstadt,Pack L,0.0772818863,EUR,1/EA,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-08,Darmstadt,Pack M,0.0559580643,EUR,1/EA,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-08,Darmstadt,Pack Meal L,0.0902919972,EUR,1/EA,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-08,Darmstadt,Pack Meal M,0.0828916344,EUR,1/EA,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-08,Darmstadt,Pack Meal S,0.0735804249,EUR,1/EA,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-08,Darmstadt,Pack Meal XL,0.1367481526,EUR,1/EA,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-08,Darmstadt,Pack S,0.0335722461,EUR,1/EA,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-08,Darmstadt,Pork,6.2041832135,EUR,1/kg,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-08,Darmstadt,Tofu,1.6314859426,EUR,1/kg,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-08,Darmstadt,Tomato Hot,3.0145529338,EUR,1/l,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-08,Darmstadt,Tomato Medium,3.8018078552,EUR,1/l,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-08,Darmstadt,Tomato Mild,3.5555626201,EUR,1/l,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-08,St. Louis,2X Split Pack L,0.2489634425,USD,1/EA,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-08,St. Louis,4X Bundle,0.324749259,USD,1/EA,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-08,St. Louis,4X Split Pack L,0.3308659674,USD,1/EA,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-08,St. Louis,Beef,13.0387700805,USD,1/kg,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-08,St. Louis,Bottle,0.090273888,USD,1/EA,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-08,St. Louis,Grated Cheese,8.7952223541,USD,1/kg,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-08,St. Louis,Lamb,28.0919730831,USD,1/kg,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-08,St. Louis,Mustard Hot,6.8876586669,USD,1/l,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-08,St. Louis,Mustard Medium,6.4566321273,USD,1/l,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-08,St. Louis,Mustard Mild,6.254832188,USD,1/l,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-08,St. Louis,Pack L,0.0817727476,USD,1/EA,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-08,St. Louis,Pack M,0.0632406462,USD,1/EA,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-08,St. Louis,Pack Meal L,0.1152143739,USD,1/EA,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-08,St. Louis,Pack Meal M,0.0794509637,USD,1/EA,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-08,St. Louis,Pack Meal S,0.0898159014,USD,1/EA,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-08,St. Louis,Pack Meal XL,0.1305313235,USD,1/EA,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-08,St. Louis,Pack S,0.0364208043,USD,1/EA,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-08,St. Louis,Pork,8.7095431142,USD,1/kg,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-08,St. Louis,Tofu,2.1915202218,USD,1/kg,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-08,St. Louis,Tomato Hot,3.9788937122,USD,1/l,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-08,St. Louis,Tomato Medium,2.8597325527,USD,1/l,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-08,St. Louis,Tomato Mild,4.3656534314,USD,1/l,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-09,Darmstadt,2X Split Pack L,0.2245660692,EUR,1/EA,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-09,Darmstadt,4X Bundle,0.2696878609,EUR,1/EA,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-09,Darmstadt,4X Split Pack L,0.4082542691,EUR,1/EA,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-09,Darmstadt,Beef,11.898299828,EUR,1/kg,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-09,Darmstadt,Bottle,0.0984461468,EUR,1/EA,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-09,Darmstadt,Grated Cheese,8.2774335954,EUR,1/kg,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-09,Darmstadt,Lamb,26.900324567,EUR,1/kg,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-09,Darmstadt,Mustard Hot,4.9187518595,EUR,1/l,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-09,Darmstadt,Mustard Medium,5.4237600532,EUR,1/l,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-09,Darmstadt,Mustard Mild,5.1826388885,EUR,1/l,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-09,Darmstadt,Pack L,0.0780290667,EUR,1/EA,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-09,Darmstadt,Pack M,0.0609178799,EUR,1/EA,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-09,Darmstadt,Pack Meal L,0.1213585239,EUR,1/EA,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-09,Darmstadt,Pack Meal M,0.07653055,EUR,1/EA,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-09,Darmstadt,Pack Meal S,0.067142013,EUR,1/EA,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-09,Darmstadt,Pack Meal XL,0.1218536796,EUR,1/EA,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-09,Darmstadt,Pack S,0.0428183343,EUR,1/EA,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-09,Darmstadt,Pork,7.800095153,EUR,1/kg,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-09,Darmstadt,Tofu,1.9837272342,EUR,1/kg,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-09,Darmstadt,Tomato Hot,3.0957537485,EUR,1/l,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-09,Darmstadt,Tomato Medium,3.9367853794,EUR,1/l,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-09,Darmstadt,Tomato Mild,3.910008534,EUR,1/l,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-09,St. Louis,2X Split Pack L,0.2681189325,USD,1/EA,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-09,St. Louis,4X Bundle,0.3819804862,USD,1/EA,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-09,St. Louis,4X Split Pack L,0.3504936805,USD,1/EA,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-09,St. Louis,Beef,14.6340399203,USD,1/kg,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-09,St. Louis,Bottle,0.1261693512,USD,1/EA,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-09,St. Louis,Grated Cheese,6.3901864345,USD,1/kg,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-09,St. Louis,Lamb,28.3975597339,USD,1/kg,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-09,St. Louis,Mustard Hot,4.8439758216,USD,1/l,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-09,St. Louis,Mustard Medium,4.736982333,USD,1/l,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-09,St. Louis,Mustard Mild,4.8500568111,USD,1/l,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-09,St. Louis,Pack L,0.1109712633,USD,1/EA,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-09,St. Louis,Pack M,0.0705463424,USD,1/EA,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-09,St. Louis,Pack Meal L,0.0981919065,USD,1/EA,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-09,St. Louis,Pack Meal M,0.0983771427,USD,1/EA,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-09,St. Louis,Pack Meal S,0.0694419488,USD,1/EA,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-09,St. Louis,Pack Meal XL,0.1662457715,USD,1/EA,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-09,St. Louis,Pack S,0.0361600369,USD,1/EA,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-09,St. Louis,Pork,7.9237904633,USD,1/kg,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-09,St. Louis,Tofu,2.2885355277,USD,1/kg,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-09,St. Louis,Tomato Hot,3.0411304315,USD,1/l,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-09,St. Louis,Tomato Medium,4.0504032405,USD,1/l,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-09,St. Louis,Tomato Mild,2.8761842205,USD,1/l,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-10,Darmstadt,2X Split Pack L,0.2306422826,EUR,1/EA,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-10,Darmstadt,4X Bundle,0.4114660661,EUR,1/EA,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-10,Darmstadt,4X Split Pack L,0.3606161593,EUR,1/EA,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-10,Darmstadt,Beef,12.7082074633,EUR,1/kg,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-10,Darmstadt,Bottle,0.1120552476,EUR,1/EA,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-10,Darmstadt,Grated Cheese,8.1028426939,EUR,1/kg,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-10,Darmstadt,Lamb,21.4063899791,EUR,1/kg,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-10,Darmstadt,Mustard Hot,6.1919740393,EUR,1/l,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-10,Darmstadt,Mustard Medium,4.8619632836,EUR,1/l,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-10,Darmstadt,Mustard Mild,6.2960287409,EUR,1/l,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-10,Darmstadt,Pack L,0.1024075453,EUR,1/EA,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-10,Darmstadt,Pack M,0.0644822591,EUR,1/EA,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-10,Darmstadt,Pack Meal L,0.1144236588,EUR,1/EA,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-10,Darmstadt,Pack Meal M,0.0644938209,EUR,1/EA,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-10,Darmstadt,Pack Meal S,0.0563332575,EUR,1/EA,,,,,,,,,,,,,,,,,,,,,,,,,,,
